g_egl19_nS,g_shk1_nS,g_leak_nS,capacitance_pF,g_slo2_nS,v_shift_mV,distance,weight
15.357167518601011,40.44440536809415,0.12186475007498519,21.551857017485435,3.549503910151303,10.560456276260767,0.6127550546727966,0.0075782793232712815
16.052901969146713,39.61287706959517,0.22345764855438136,24.136770670212,3.9870812446150263,11.002905612237779,0.6145165413717909,0.00755623564051802
14.297118102481214,41.894266560435725,0.16527035845981086,19.299784350128608,3.3497256020521062,11.807747497481934,0.6160990815654465,0.007536432282378086
17.322320895251124,36.1380087067654,0.27518967316955445,25.018881710748985,4.0,9.875882802613155,0.6162323555292438,0.00753476458792487
15.49947250921746,44.279474528644926,0.1461668525232893,23.10334751298882,3.560361678070922,9.06560131386232,0.6175418969348155,0.007518378402919277
10.0,34.943940782968,0.41899905143325566,12.012879557195983,3.4566987832911527,11.301883465543646,0.6184852026216662,0.007506575484516286
13.37781509342576,45.0,0.2716202825934418,21.58737126381487,3.735589593321356,9.649538584777899,0.6188255829545406,0.007502316679235279
10.289604371465826,38.21876770462332,0.3093190560733401,14.409859600975818,3.3510872647265675,10.899683241414573,0.6190876577388,0.00749903767627259
18.08636877045959,40.108771605641564,0.25482467488688415,30.0,3.285109484802184,9.034139750338202,0.6199417831787544,0.0074883514320948745
12.046116786447083,42.167148251440295,0.2571109338843328,18.735220229126774,4.0,10.12771408483056,0.6202370012883611,0.007484657981599281
10.665758743067375,45.0,0.29082573420146873,11.320307781077517,3.4959329060442963,12.445989116332122,0.6206212735632544,0.007479850478479351
17.6667785039183,37.76245856196488,0.28962832096696367,23.711024195642338,4.0,10.390645922296855,0.6220443322505053,0.007462048077939056
15.661690618504927,44.53937988238498,0.3398932091292878,20.030039410534123,3.907533246100528,12.430476612544707,0.622374602487885,0.007457916654247819
10.0,35.63138668842736,0.4122440534918834,14.782347994808292,4.0,10.350367313310262,0.622841763959009,0.007452072992651637
17.40193415801503,35.96034745290558,0.3317816960018405,28.063024502404133,3.628895349124194,10.632764828606062,0.6229913363897391,0.007450202052521597
18.65956827751732,41.26336092298236,0.2991190702149176,24.02145233798728,3.538157126536648,10.539286605580768,0.6230410717601738,0.007449579937755305
