label,family,baseline_E,baseline_I,baseline_ptp,min_activity,max_activity,E_mean_0,I_mean_0,E_ptp_0,crossings_0,I_output_mean_0,E_mean_1,I_mean_1,E_ptp_1,crossings_1,I_output_mean_1,persistent_oscillation,valid_baseline
equal_circuit/S2/baseline,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.05000428897103867,0.07976359114683541,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,False,True
equal_circuit/S2/Syn,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.007584716899142804,0.30764901120729576,0.10301585138602991,0.07686897512736345,0.3000634067497556,9,0.07686897512736345,0.09654492888166061,0.07430680224464849,0.30006429430815296,9,0.07430680224464849,True,True
equal_circuit/S2/CaMKII,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_circuit/S2/hDlx,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.01760026177794586,0.41822775019796915,0.15512359404834833,0.11416868516871702,0.4006269499291173,12,0.11416868516871702,0.1551154420507195,0.11416617907870374,0.4006274469830452,12,0.11416617907870374,True,True
equal_circuit/S2/I_spared,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_circuit/S1/baseline,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.05000428897103867,0.07976359114683541,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,False,True
equal_circuit/S1/Syn,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.007584716899142804,0.30764901120729576,0.10301585138602991,0.07686897512736345,0.3000634067497556,9,0.07686897512736345,0.09654492888166061,0.07430680224464849,0.30006429430815296,9,0.07430680224464849,True,True
equal_circuit/S1/CaMKII,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_circuit/S1/hDlx,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.01760026177794586,0.41822775019796915,0.15512359404834833,0.11416868516871702,0.4006269499291173,12,0.11416868516871702,0.1551154420507195,0.11416617907870374,0.4006274469830452,12,0.11416617907870374,True,True
equal_circuit/S1/I_spared,equal_circuit,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_targeting/S2/baseline,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.05000428897103867,0.07976359114683541,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,False,True
equal_targeting/S2/Syn,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.007584716899142804,0.30764901120729576,0.10301585138602991,0.07686897512736345,0.3000634067497556,9,0.07686897512736345,0.09654492888166061,0.07430680224464849,0.30006429430815296,9,0.07430680224464849,True,True
equal_targeting/S2/CaMKII,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_targeting/S2/hDlx,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.01760026177794586,0.41822775019796915,0.15512359404834833,0.11416868516871702,0.4006269499291173,12,0.11416868516871702,0.1551154420507195,0.11416617907870374,0.4006274469830452,12,0.11416617907870374,True,True
equal_targeting/S2/I_spared,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_targeting/S1/baseline,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.05000428897103867,0.07976359114683541,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,0.06466445263642885,0.06077193168268324,0.0,0,0.06077193168268324,False,True
equal_targeting/S1/Syn,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.007584716899142804,0.30764901120729576,0.10301585138602991,0.07686897512736345,0.3000634067497556,9,0.07686897512736345,0.09654492888166061,0.07430680224464849,0.30006429430815296,9,0.07430680224464849,True,True
equal_targeting/S1/CaMKII,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.028869148208896026,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
equal_targeting/S1/hDlx,equal_targeting,0.06466486181418278,0.06077197864345284,1.1121221565990602e-05,0.01760026177794586,0.41822775019796915,0.15512359404834833,0.11416868516871702,0.4006269499291173,12,0.11416868516871702,0.1551154420507195,0.11416617907870374,0.4006274469830452,12,0.11416617907870374,True,True
equal_targeting/S1/I_spared,equal_targeting,0.06466486181418278,0.06077197864345285,1.1121221566046113e-05,0.028869148208896023,0.07976359114683541,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,0.030029706001990966,0.03991336560758504,0.0,0,0.03991336560758504,False,True
