seed,fraction,group,current_uA_cm2,n,rate_hz,late_voltage_mV,late_voltage_sd_mV,h_available,sodium_mM,block,calcium_voltage_proxy,late_spikes,synaptic_g_mS_cm2,synaptic_inward_uA_cm2
0,0,all,5,40,68.0,-50.08644485473633,23.434534072875977,0.23141109943389893,11.835415840148926,0.0,0.1503094881772995,7.0,0.387734979391098,16.636127471923828
0,0,control,5,40,68.0,-50.08644485473633,23.434534072875977,0.23141109943389893,11.835415840148926,0.0,0.1503094881772995,7.0,0.387734979391098,16.636127471923828
0,0.25,all,5,40,73.8499984741211,-50.75556182861328,24.51192283630371,0.235408753156662,12.567097663879395,0.0,0.16068479418754578,6.925000190734863,0.2933482229709625,13.436080932617188
0,0.25,KD,5,10,91.19999694824219,-48.229393005371094,24.561779022216797,0.1901615560054779,13.366470336914062,0.0,0.19509458541870117,8.800000190734863,0.3094926178455353,14.734410285949707
0,0.25,control,5,30,68.06666564941406,-51.59761047363281,24.495304107666016,0.2504911422729492,12.300640106201172,0.0,0.14921487867832184,6.300000190734863,0.2879667580127716,13.003300666809082
0,0.5,all,5,40,77.4000015258789,-50.329429626464844,26.450902938842773,0.24454089999198914,12.960156440734863,0.0,0.16767387092113495,7.849999904632568,0.2028481513261795,9.649858474731445
0,0.5,KD,5,20,86.80000305175781,-48.79651641845703,26.60251808166504,0.2150353491306305,13.453503608703613,0.0,0.18676063418388367,8.699999809265137,0.20536665618419647,10.069284439086914
0,0.5,control,5,20,68.0,-51.86234664916992,26.299285888671875,0.27404651045799255,12.46680736541748,0.0,0.14858713746070862,7.0,0.20032966136932373,9.230432510375977
0,0.75,all,5,40,77.9000015258789,-50.813941955566406,27.971324920654297,0.2627530097961426,13.227106094360352,0.0,0.16974219679832458,7.974999904632568,0.10342112928628922,5.210958957672119
0,0.75,KD,5,30,81.80000305175781,-50.2078742980957,28.054277420043945,0.24925872683525085,13.441288948059082,0.0,0.17790724337100983,8.300000190734863,0.10452114790678024,5.334753513336182
0,0.75,control,5,10,66.19999694824219,-52.632164001464844,27.72247886657715,0.303235799074173,12.584552764892578,0.0,0.14524705708026886,7.0,0.10012108087539673,4.839572906494141
0,1,all,5,40,73.55000305175781,-52.52973556518555,29.098520278930664,0.3000124990940094,13.151830673217773,0.0,0.16287502646446228,7.275000095367432,0.0,0.0
0,1,KD,5,40,73.55000305175781,-52.52973556518555,29.098520278930664,0.3000124990940094,13.151830673217773,0.0,0.16287502646446228,7.275000095367432,0.0,0.0
0,0,all,10,40,90.25,-47.80290222167969,22.929641723632812,0.17698635160923004,13.2247953414917,0.0,0.19274906814098358,9.024999618530273,0.5108782052993774,21.919946670532227
0,0,control,10,40,90.25,-47.80290222167969,22.929641723632812,0.17698635160923004,13.2247953414917,0.0,0.19274906814098358,9.024999618530273,0.5108782052993774,21.919946670532227
0,0.25,all,10,40,94.5,-47.264427185058594,24.830976486206055,0.18204405903816223,13.731611251831055,0.0,0.19955840706825256,9.774999618530273,0.38516658544540405,17.261531829833984
0,0.25,KD,10,10,105.4000015258789,-45.71320724487305,23.699359893798828,0.15404735505580902,13.766863822937012,0.0,0.2223571091890335,10.600000381469727,0.40533703565597534,18.436473846435547
0,0.25,control,10,30,90.86666870117188,-47.781497955322266,25.20818328857422,0.19137625396251678,13.719861030578613,0.0,0.19195888936519623,9.5,0.3784430921077728,16.869890213012695
0,0.5,all,10,40,93.80000305175781,-47.90916442871094,26.08478355407715,0.19487404823303223,13.936612129211426,0.0,0.1984882652759552,9.574999809265137,0.25926169753074646,12.019058227539062
0,0.5,KD,10,20,100.69999694824219,-46.89262008666992,25.620412826538086,0.17603878676891327,14.005081176757812,0.0,0.21257571876049042,10.149999618530273,0.2620452642440796,12.335834503173828
0,0.5,control,10,20,86.9000015258789,-48.92571258544922,26.54915428161621,0.21370932459831238,13.868144035339355,0.0,0.1844007968902588,9.0,0.2564781904220581,11.702280044555664
0,0.75,all,10,40,91.3499984741211,-49.27244186401367,27.301498413085938,0.2193337380886078,14.013033866882324,0.0,0.19500109553337097,8.949999809265137,0.12880352139472961,6.29833459854126
0,0.75,KD,10,30,94.4000015258789,-48.59868621826172,27.244876861572266,0.2092462033033371,14.04486083984375,0.0,0.2014612853527069,9.266666412353516,0.13018405437469482,6.399661064147949
0,0.75,control,10,10,82.19999694824219,-51.29370880126953,27.471364974975586,0.24959638714790344,13.917549133300781,0.0,0.17562058568000793,8.0,0.12466186285018921,5.994357109069824
0,1,all,10,40,86.0999984741211,-50.63756561279297,28.938488006591797,0.25349751114845276,13.9370756149292,0.0,0.18650902807712555,8.399999618530273,0.0,0.0
0,1,KD,10,40,86.0999984741211,-50.63756561279297,28.938488006591797,0.25349751114845276,13.9370756149292,0.0,0.18650902807712555,8.399999618530273,0.0,0.0
0,0,all,20,40,110.4000015258789,-45.0794563293457,20.658138275146484,0.13098275661468506,13.699541091918945,0.0,0.23423472046852112,11.024999618530273,0.627868115901947,25.99307632446289
0,0,control,20,40,110.4000015258789,-45.0794563293457,20.658138275146484,0.13098275661468506,13.699541091918945,0.0,0.23423472046852112,11.024999618530273,0.627868115901947,25.99307632446289
0,0.25,all,20,40,114.5999984741211,-45.11150360107422,21.978458404541016,0.1359805315732956,14.087484359741211,0.0,0.23926135897636414,11.5,0.47816330194473267,20.67237663269043
0,0.25,KD,20,10,121.80000305175781,-43.70360565185547,20.770814895629883,0.11516318470239639,13.906875610351562,0.0,0.2585980296134949,12.100000381469727,0.5027728080749512,21.70479393005371
0,0.25,control,20,30,112.19999694824219,-45.58080291748047,22.381006240844727,0.1429196149110794,14.147686958312988,0.0,0.23281577229499817,11.300000190734863,0.46996015310287476,20.32823944091797
0,0.5,all,20,40,114.05000305175781,-45.546573638916016,23.825008392333984,0.14754274487495422,14.35540771484375,0.0,0.2363278567790985,11.300000190734863,0.32224607467651367,14.372289657592773
0,0.5,KD,20,20,120.0999984741211,-44.62703323364258,23.33257484436035,0.13400474190711975,14.321011543273926,0.0,0.24956634640693665,11.850000381469727,0.325680673122406,14.508798599243164
0,0.5,control,20,20,108.0,-46.46611404418945,24.317447662353516,0.16108077764511108,14.389803886413574,0.0,0.223089337348938,10.75,0.31881147623062134,14.235786437988281
0,0.75,all,20,40,109.75,-46.285369873046875,25.979412078857422,0.16879519820213318,14.493087768554688,0.0,0.22842609882354736,10.975000381469727,0.1576261818408966,7.2680253982543945
0,0.75,KD,20,30,112.66666412353516,-45.77080535888672,25.824087142944336,0.16097788512706757,14.491659164428711,0.0,0.23476336896419525,11.266666412353516,0.15919332206249237,7.351180076599121
0,0.75,control,20,10,101.0,-47.829063415527344,26.44537353515625,0.1922471821308136,14.49736499786377,0.0,0.2094142884016037,10.100000381469727,0.1529247909784317,7.018561363220215
0,1,all,20,40,104.44999694824219,-47.27177429199219,28.12947654724121,0.193657785654068,14.640536308288574,0.0,0.2199055254459381,10.425000190734863,0.0,0.0
0,1,KD,20,40,104.44999694824219,-47.27177429199219,28.12947654724121,0.193657785654068,14.640536308288574,0.0,0.2199055254459381,10.425000190734863,0.0,0.0
