seed,fraction,group,current_uA_cm2,n,rate_hz,late_voltage_mV,late_voltage_sd_mV,h_available,sodium_mM,block,calcium_voltage_proxy,late_spikes,synaptic_g_mS_cm2,synaptic_inward_uA_cm2
0,0,all,20,40,68.0999984741211,-54.90160369873047,25.704570770263672,0.32264140248298645,13.2653226852417,0.0,0.13422910869121552,6.824999809265137,0.07816014438867569,4.1607794761657715
0,0,control,20,40,68.0999984741211,-54.90160369873047,25.704570770263672,0.32264140248298645,13.2653226852417,0.0,0.13422910869121552,6.824999809265137,0.07816014438867569,4.1607794761657715
0,0.25,all,20,40,79.69999694824219,-52.483177185058594,25.891332626342773,0.28138917684555054,13.649540901184082,0.0,0.16015025973320007,8.074999809265137,0.09181199967861176,4.859138011932373
0,0.25,KD,20,10,110.4000015258789,-46.1087646484375,27.0302677154541,0.17114107310771942,14.729820251464844,0.0,0.23020415008068085,11.199999809265137,0.0938592180609703,4.449944972991943
0,0.25,control,20,30,69.46666717529297,-54.60798263549805,25.51169204711914,0.31813856959342957,13.289446830749512,0.0,0.1367989331483841,7.0333333015441895,0.09112958610057831,4.9955363273620605
0,0.5,all,20,40,91.0,-50.335906982421875,25.95452880859375,0.24037985503673553,14.02393913269043,0.0,0.18533720076084137,9.074999809265137,0.1037125214934349,5.334419250488281
0,0.5,KD,20,20,111.19999694824219,-46.10224533081055,26.807071685791016,0.16905346512794495,14.709155082702637,0.0,0.2323996126651764,11.149999618530273,0.10081467777490616,4.756781101226807
0,0.5,control,20,20,70.80000305175781,-54.56956100463867,25.101985931396484,0.3117062747478485,13.338722229003906,0.0,0.13827480375766754,7.0,0.10661035776138306,5.912057876586914
0,0.75,all,20,40,101.8499984741211,-48.097068786621094,26.2200927734375,0.20105354487895966,14.40112018585205,0.0,0.21036405861377716,10.074999809265137,0.11574413627386093,5.622992038726807
0,0.75,KD,20,30,111.80000305175781,-46.04861068725586,26.59882926940918,0.1664556860923767,14.71737289428711,0.0,0.2336011826992035,11.066666603088379,0.11458506435155869,5.31309700012207
0,0.75,control,20,10,72.0,-54.2424201965332,25.08388328552246,0.3048471510410309,13.452364921569824,0.0,0.14065273106098175,7.099999904632568,0.11922138929367065,6.55267333984375
0,1,all,20,40,111.6500015258789,-45.91481018066406,26.409626007080078,0.16498425602912903,14.682609558105469,0.0,0.23297548294067383,11.350000381469727,0.1278475672006607,5.781785488128662
0,1,KD,20,40,111.6500015258789,-45.91481018066406,26.409626007080078,0.16498425602912903,14.682609558105469,0.0,0.23297548294067383,11.350000381469727,0.1278475672006607,5.781785488128662
0,0,all,100,40,141.60000610351562,-44.129425048828125,14.314099311828613,0.09502396732568741,13.759902954101562,0.0,0.26410651206970215,14.149999618530273,0.16272132098674774,7.119184970855713
0,0,control,100,40,141.60000610351562,-44.129425048828125,14.314099311828613,0.09502396732568741,13.759902954101562,0.0,0.26410651206970215,14.149999618530273,0.16272132098674774,7.119184970855713
