repeat,repeat_seed,expected_state,g,eta,runtime_seconds,exc_firing_rate_hz,inh_firing_rate_hz,overall_firing_rate_hz,exc_isi_cv_mean,exc_isi_cv_median,exc_isi_cv_eligible_neurons,inh_isi_cv_mean,inh_isi_cv_median,inh_isi_cv_eligible_neurons,isi_cv_all_mean,population_rate_cv_1ms,dominant_frequency_hz,spectral_peak_to_background,classified_state
0,1729,synchronous_regular,3.0,2.0,14.660765502998402,99.5125,99.45,99.5,0.10247214138507843,0.10246202349662781,80,0.10266504436731339,0.10230803489685059,20,0.1025107204914093,0.32581265322713293,100.09765625,23.701852318334804,synchronous_regular
0,1729,fast_synchronous_irregular,6.0,4.0,8.456199584999922,191.9125,191.8,191.89,0.07010529935359955,0.07009674608707428,80,0.07047732174396515,0.07066663354635239,20,0.07017970830202103,0.3799808464023966,191.650390625,365.311288234291,synchronous_regular
0,1729,asynchronous_irregular,5.0,2.0,8.433116819000134,97.0,97.1,97.02,0.10412019491195679,0.10417428612709045,80,0.1056000143289566,0.10583098232746124,20,0.10441616922616959,0.341448403106724,97.65625,48.93043762027024,synchronous_regular
0,1729,slow_synchronous_irregular,4.5,0.9,8.179898426000364,3.2875,3.65,3.36,0.5680511593818665,0.5475426912307739,76,0.602442741394043,0.5457572937011719,20,0.5752161145210266,1.7331141933687566,927.734375,4.682371424057832,inconclusive
