g_kna_mS_cm2,current_uA_cm2,rate_hz,late_voltage_mV,late_voltage_sd_mV,h_available,sodium_mM,block,calcium_voltage_proxy,late_spikes
0,20,106.0,-46.67902755737305,28.3596248626709,0.19348323345184326,14.596871376037598,0.0,0.22170737385749817,11.0
0,120,4.0,-36.54667282104492,0.0007051717257127166,0.03527899459004402,12.782205581665039,1.0,0.3315572440624237,0.0
10,20,66.0,-54.57270050048828,26.514772415161133,0.34762802720069885,12.759808540344238,0.0,0.13048958778381348,7.0
10,120,158.0,-42.587467193603516,12.117293357849121,0.07753026485443115,13.315272331237793,0.0,0.28067994117736816,16.0
