seed,fraction,group,current_uA_cm2,n,rate_hz,late_voltage_mV,late_voltage_sd_mV,h_available,sodium_mM,block,calcium_voltage_proxy,late_spikes,synaptic_g_mS_cm2,synaptic_inward_uA_cm2
0,0,all,10,40,2.0,-60.31101608276367,0.001938818721100688,0.4290301203727722,5.437296390533447,0.0,0.013054540380835533,0.0,0.009243013337254524,0.43169504404067993
0,0,control,10,40,2.0,-60.31101608276367,0.001938818721100688,0.4290301203727722,5.437296390533447,0.0,0.013054540380835533,0.0,0.009243013337254524,0.43169504404067993
0,0.25,all,10,40,16.0,-59.459556579589844,8.886641502380371,0.4089670181274414,6.8731842041015625,0.0,0.03681044280529022,1.0,0.07394349575042725,3.7886147499084473
0,0.25,KD,10,10,16.0,-58.76921844482422,8.711987495422363,0.38384443521499634,6.892826080322266,0.0,0.03858643025159836,1.0,0.0763493999838829,3.8840789794921875
0,0.25,control,10,30,16.0,-59.68967819213867,8.944860458374023,0.4173412322998047,6.866636276245117,0.0,0.03621844947338104,1.0,0.07314152270555496,3.7567927837371826
0,0.5,all,10,40,22.0,-58.420326232910156,12.471339225769043,0.38212156295776367,7.866650581359863,0.0,0.047601889818906784,2.0,0.10150265693664551,5.1660027503967285
0,0.5,KD,10,20,22.0,-57.84467315673828,12.340105056762695,0.36359772086143494,7.870820045471191,0.0,0.049012478440999985,2.0,0.09952060878276825,5.033836841583252
0,0.5,control,10,20,22.0,-58.99597930908203,12.602575302124023,0.4006454348564148,7.862481594085693,0.0,0.04619130119681358,2.0,0.10348469018936157,5.298168659210205
0,0.75,all,10,40,26.0,-58.15340042114258,12.415742874145508,0.37104982137680054,8.17857551574707,0.0,0.05519983172416687,2.0,0.12009789794683456,6.051783084869385
0,0.75,KD,10,30,26.0,-57.86949157714844,12.37848949432373,0.36220890283584595,8.177523612976074,0.0,0.05596737563610077,2.0,0.11914274096488953,5.9449028968811035
0,0.75,control,10,10,26.0,-59.00513458251953,12.527508735656738,0.3975726068019867,8.181727409362793,0.0,0.05289718508720398,2.0,0.1229633316397667,6.372424125671387
0,1,all,10,40,28.950000762939453,-57.4429931640625,13.024380683898926,0.36064332723617554,8.112071990966797,0.0,0.06032724305987358,2.4749999046325684,0.1301535964012146,6.449625492095947
0,1,KD,10,40,28.950000762939453,-57.4429931640625,13.024380683898926,0.36064332723617554,8.112071990966797,0.0,0.06032724305987358,2.4749999046325684,0.1301535964012146,6.449625492095947
0,0,all,30,40,78.1500015258789,-53.16485595703125,18.927152633666992,0.2394835501909256,13.376312255859375,0.0,0.13962896168231964,7.099999904632568,0.3595038056373596,17.358137130737305
0,0,control,30,40,78.1500015258789,-53.16485595703125,18.927152633666992,0.2394835501909256,13.376312255859375,0.0,0.13962896168231964,7.099999904632568,0.3595038056373596,17.358137130737305
0,0.25,all,30,40,82.8499984741211,-52.094276428222656,18.832822799682617,0.22402147948741913,13.377998352050781,0.0,0.1491701900959015,8.074999809265137,0.37954825162887573,18.427959442138672
0,0.25,KD,30,10,85.4000015258789,-50.234615325927734,16.793807983398438,0.1826598197221756,12.733278274536133,0.0,0.15876397490501404,8.300000190734863,0.392551451921463,19.52336883544922
0,0.25,control,30,30,82.0,-52.71415710449219,19.512495040893555,0.2378087043762207,13.59290599822998,0.0,0.14597225189208984,8.0,0.37521377205848694,18.062824249267578
0,0.5,all,30,40,90.3499984741211,-51.092281341552734,19.10506820678711,0.20600417256355286,13.935093879699707,0.0,0.16270335018634796,9.024999618530273,0.41553592681884766,20.113983154296875
0,0.5,KD,30,20,90.69999694824219,-49.763336181640625,17.060449600219727,0.1775747835636139,13.108011245727539,0.0,0.1669423133134842,9.050000190734863,0.4077603816986084,20.248685836791992
0,0.5,control,30,20,90.0,-52.421226501464844,21.149690628051758,0.23443356156349182,14.762178421020508,0.0,0.15846437215805054,9.0,0.4233114719390869,19.979280471801758
0,0.75,all,30,40,94.4000015258789,-49.94208526611328,18.984546661376953,0.19206678867340088,13.776588439941406,0.0,0.17042425274848938,9.949999809265137,0.4284631311893463,20.245513916015625
