run,current_uA_cm2,fraction,group,seeds,rate_hz_mean,rate_hz_seed_sd,block_mean,block_seed_sd,late_voltage_mV_mean,late_voltage_mV_seed_sd,h_available_mean,h_available_seed_sd,synaptic_inward_uA_cm2_mean,synaptic_inward_uA_cm2_seed_sd,cv_normalized_mean,cv_normalized_seed_sd,cs_normalized_mean,cs_normalized_seed_sd,optical_alpha_half_mean,optical_alpha_half_seed_sd
block_dt_half,120,0.8,KD,1,3.625,0.0,0.84375,0.0,-36.35660934448242,0.0,0.03514625504612923,0.0,1.0066297054290771,0.0,1.2802160390608586,0.0,0.32278371078361295,0.0,0.8014998749222357,0.0
block_dt_half,120,0.8,control,1,102.25,0.0,0.0,0.0,-42.65312576293945,0.0,0.07710997760295868,0.0,1.4235262870788574,0.0,1.0212588786597612,0.0,0.4564648697163905,0.0,0.7388618741880758,0.0
block_dt_half,120,0.9,all,1,14.850000381469727,0.0,0.75,0.0,-37.0398063659668,0.0,0.03965543583035469,0.0,0.6143514513969421,0.0,1.2476198352016523,0.0,0.19699661170109883,0.0,0.7223082234513756,0.0
block_dt_half,120,0.9,KD,1,3.722222328186035,0.0,0.8333333333333334,0.0,-36.40292739868164,0.0,0.035303227603435516,0.0,0.57138991355896,0.0,1.2732582987928678,0.0,0.18322065761438375,0.0,0.7282394782036258,0.0
block_dt_half,120,0.9,control,1,115.0,0.0,0.0,0.0,-42.771671295166016,0.0,0.07882529497146606,0.0,1.00100576877594,0.0,1.0168741045158183,0.0,0.32098035138310943,0.0,0.6689272279494638,0.0
block_dt_half,120,1,all,1,7.849999904632568,0.0,0.825,0.0,-36.45745849609375,0.0,0.03553309664130211,0.0,0.2417023628950119,0.0,1.268602139876658,0.0,0.07750375851183955,0.0,0.6730529491942487,0.0
block_dt_half,120,1,KD,1,7.849999904632568,0.0,0.825,0.0,-36.45745849609375,0.0,0.03553309664130211,0.0,0.2417023628950119,0.0,1.268602139876658,0.0,0.07750375851183955,0.0,0.6730529491942487,0.0
block_residual,120,0,all,1,62.25,0.0,0.0,0.0,-42.12179183959961,0.0,0.0721253901720047,0.0,3.1166369915008545,0.0,1.0,0.0,1.0,0.0,1.0,0.0
block_residual,120,0,control,1,62.25,0.0,0.0,0.0,-42.12179183959961,0.0,0.0721253901720047,0.0,3.1166369915008545,0.0,1.0,0.0,1.0,0.0,1.0,0.0
block_residual,120,0.25,all,1,49.29999923706055,0.0,0.075,0.0,-41.419578552246094,0.0,0.067205049097538,0.0,2.4121735095977783,0.0,1.032038190000308,0.0,0.7739667841252718,0.0,0.9030024870627898,0.0
block_residual,120,0.25,KD,1,21.600000381469727,0.0,0.3,0.0,-39.264671325683594,0.0,0.051376331597566605,0.0,2.3869807720184326,0.0,1.0973725109324606,0.0,0.7658834758516272,0.0,0.9316279933920439,0.0
block_residual,120,0.25,control,1,58.53333282470703,0.0,0.0,0.0,-42.13787841796875,0.0,0.07248128950595856,0.0,2.4205708503723145,0.0,1.0102601566254592,0.0,0.7766611437178185,0.0,0.8934606501716389,0.0
block_residual,120,0.5,all,1,39.599998474121094,0.0,0.15,0.0,-40.715187072753906,0.0,0.062094904482364655,0.0,1.894952416419983,0.0,1.058449870987636,0.0,0.6080119120666169,0.0,0.8332308915271265,0.0
block_residual,120,0.5,KD,1,21.200000762939453,0.0,0.3,0.0,-39.31206130981445,0.0,0.051514822989702225,0.0,1.8324377536773682,0.0,1.102871061937748,0.0,0.5879535405228362,0.0,0.8454123012302921,0.0
block_residual,120,0.5,control,1,58.0,0.0,0.0,0.0,-42.118316650390625,0.0,0.07267497479915619,0.0,1.9574670791625977,0.0,1.01402890084513,0.0,0.6280702836103975,0.0,0.8210495922277637,0.0
block_residual,120,0.75,all,1,39.0,0.0,0.25,0.0,-39.98115539550781,0.0,0.05663014575839043,0.0,1.8422772884368896,0.0,1.072013530206867,0.0,0.5911106405593032,0.0,0.8315620853830851,0.0
block_residual,120,0.75,KD,1,25.733333587646484,0.0,0.3333333333333333,0.0,-39.174461364746094,0.0,0.05029519274830818,0.0,1.6952588558197021,0.0,1.0894032332195327,0.0,0.5439385018026529,0.0,0.8166708675110927,0.0
block_residual,120,0.75,control,1,78.80000305175781,0.0,0.0,0.0,-42.4012336730957,0.0,0.07563500106334686,0.0,2.283332586288452,0.0,1.0198444211688693,0.0,0.7326270568292541,0.0,0.8762357389990617,0.0
block_residual,120,1,all,1,32.79999923706055,0.0,0.3,0.0,-39.25859832763672,0.0,0.05090484768152237,0.0,1.6176669597625732,0.0,1.097090539619564,0.0,0.519042469230132,0.0,0.8080665044248481,0.0
block_residual,120,1,KD,1,32.79999923706055,0.0,0.3,0.0,-39.25859832763672,0.0,0.05090484768152237,0.0,1.6176669597625732,0.0,1.097090539619564,0.0,0.519042469230132,0.0,0.8080665044248481,0.0
block_uncoupled,20,0,all,1,65.75,0.0,0.0,0.0,-55.42315673828125,0.0,0.34426817297935486,0.0,0.0,0.0,1.0,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0,control,1,65.75,0.0,0.0,0.0,-55.42315673828125,0.0,0.34426817297935486,0.0,0.0,0.0,1.0,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.25,all,1,75.5999984741211,0.0,0.0,0.0,-53.32830810546875,0.0,0.3061782717704773,0.0,0.0,0.0,1.1768473701823925,0.0,nan,0.0,nan,0.0
block_uncoupled,20,0.25,KD,1,105.0,0.0,0.0,0.0,-47.43978500366211,0.0,0.1917172372341156,0.0,0.0,0.0,1.7029955603718456,0.0,nan,0.0,nan,0.0
