seed,fraction,group,current_uA_cm2,n,rate_hz,late_voltage_mV,late_voltage_sd_mV,h_available,sodium_mM,block,calcium_voltage_proxy,late_spikes,synaptic_g_mS_cm2,synaptic_inward_uA_cm2
1,0,all,10,40,70.0999984741211,-52.638328552246094,25.646142959594727,0.27878227829933167,12.837193489074707,0.0,0.1473875492811203,7.0,0.22005033493041992,10.387556076049805
1,0,control,10,40,70.0999984741211,-52.638328552246094,25.646142959594727,0.27878227829933167,12.837193489074707,0.0,0.1473875492811203,7.0,0.22005033493041992,10.387556076049805
1,0.1,all,10,40,77.5999984741211,-50.92634201049805,26.427989959716797,0.2514028549194336,13.47346305847168,0.0,0.16280999779701233,8.074999809265137,0.2473091185092926,12.067346572875977
1,0.1,KD,10,4,105.0,-46.97691345214844,25.480010986328125,0.16999806463718414,14.32830810546875,0.0,0.22034701704978943,10.25,0.26437586545944214,12.498688697814941
1,0.1,control,10,36,74.55555725097656,-51.36516571044922,26.533321380615234,0.2604478597640991,13.378482818603516,0.0,0.15641699731349945,7.833333492279053,0.24541276693344116,12.01941967010498
1,0.2,all,10,40,84.0999984741211,-50.406005859375,26.186206817626953,0.23753055930137634,13.773165702819824,0.0,0.17452430725097656,8.550000190734863,0.2628236413002014,12.829793930053711
1,0.2,KD,10,8,106.0,-46.32374954223633,26.060565948486328,0.171708345413208,14.348367691040039,0.0,0.22240744531154633,10.75,0.259738564491272,12.270757675170898
1,0.2,control,10,32,78.625,-51.426570892333984,26.217620849609375,0.2539861500263214,13.629365921020508,0.0,0.16255351901054382,8.0,0.2635948956012726,12.96955394744873
1,0.3,all,10,40,88.80000305175781,-49.878578186035156,25.833383560180664,0.22750873863697052,13.844011306762695,0.0,0.18419697880744934,8.824999809265137,0.2749631702899933,13.377789497375488
1,0.3,KD,10,12,107.66666412353516,-46.535762786865234,25.66234588623047,0.16890305280685425,14.393240928649902,0.0,0.22560431063175201,10.666666984558105,0.27552035450935364,12.971503257751465
1,0.3,control,10,28,80.71428680419922,-51.31121063232422,25.906681060791016,0.2526254653930664,13.608627319335938,0.0,0.16645099222660065,8.035714149475098,0.27472439408302307,13.551913261413574
1,0.4,all,10,40,93.75,-49.43735885620117,25.489049911499023,0.21209070086479187,14.098297119140625,0.0,0.19385077059268951,9.199999809265137,0.29202207922935486,14.191995620727539
1,0.4,KD,10,16,109.0,-46.408538818359375,25.30036735534668,0.1652798056602478,14.397732734680176,0.0,0.22777783870697021,10.8125,0.2951199412345886,13.83831787109375
1,0.4,control,10,24,83.58333587646484,-51.456573486328125,25.614839553833008,0.2432979792356491,13.898674011230469,0.0,0.1712327003479004,8.125,0.2899568974971771,14.427783012390137
1,0.5,all,10,40,98.75,-48.09367370605469,25.60976791381836,0.19665446877479553,14.314079284667969,0.0,0.20370376110076904,10.074999809265137,0.3084357678890228,14.889361381530762
1,0.5,KD,10,20,110.0999984741211,-46.24987030029297,25.33597183227539,0.16246812045574188,14.471237182617188,0.0,0.22985434532165527,10.949999809265137,0.3024110198020935,14.156709671020508
1,0.5,control,10,20,87.4000015258789,-49.93748092651367,25.883563995361328,0.230840802192688,14.15692138671875,0.0,0.17755313217639923,9.199999809265137,0.31446054577827454,15.622014045715332
1,0.6,all,10,40,102.1500015258789,-47.575809478759766,25.341232299804688,0.1872386485338211,14.375513076782227,0.0,0.2110578566789627,10.375,0.3189208507537842,15.205087661743164
1,0.6,KD,10,24,110.08333587646484,-45.71150588989258,25.434724807739258,0.15986092388629913,14.493313789367676,0.0,0.2302953004837036,11.291666984558105,0.31523752212524414,14.613090515136719
1,0.6,control,10,16,90.25,-50.37225341796875,25.200984954833984,0.22830522060394287,14.198812484741211,0.0,0.18220171332359314,9.0,0.32444584369659424,16.093080520629883
1,0.7,all,10,40,102.5,-47.428871154785156,25.36996078491211,0.18083123862743378,14.373735427856445,0.0,0.2132897824048996,10.199999809265137,0.32022398710250854,15.033218383789062
1,0.7,KD,10,28,107.21428680419922,-46.4392204284668,25.104679107666016,0.16138991713523865,14.362129211425781,0.0,0.2254028171300888,10.535714149475098,0.3171091377735138,14.592978477478027
1,0.7,control,10,12,91.5,-49.738040924072266,25.98894691467285,0.2261943370103836,14.4008150100708,0.0,0.18502604961395264,9.416666984558105,0.32749202847480774,16.060447692871094
1,0.8,all,10,40,103.8499984741211,-47.29399490356445,25.54203224182129,0.18082132935523987,14.335306167602539,0.0,0.21589989960193634,10.399999618530273,0.3258499801158905,15.080462455749512
1,0.8,KD,10,32,106.125,-46.505584716796875,25.46341896057129,0.17044022679328918,14.194740295410156,0.0,0.22231441736221313,10.65625,0.31542736291885376,14.413671493530273
1,0.8,control,10,8,94.75,-50.44763946533203,25.85647964477539,0.22234569489955902,14.89757251739502,0.0,0.1902417689561844,9.375,0.36754050850868225,17.747623443603516
1,0.9,all,10,40,102.80000305175781,-46.800086975097656,25.472698211669922,0.17370882630348206,14.336153984069824,0.0,0.2156040221452713,10.625,0.3226544260978699,14.489816665649414
1,0.9,KD,10,36,103.27777862548828,-46.405967712402344,25.415205001831055,0.16880300641059875,14.23680305480957,0.0,0.21751773357391357,10.75,0.3138236403465271,14.04000186920166
1,0.9,control,10,4,98.5,-50.347110748291016,25.990148544311523,0.2178611159324646,15.230323791503906,0.0,0.19838084280490875,9.5,0.4021315574645996,18.538150787353516
1,1,all,10,40,100.94999694824219,-46.79092788696289,25.622690200805664,0.17422613501548767,14.045829772949219,0.0,0.21540287137031555,10.100000381469727,0.3157727122306824,13.684333801269531
1,1,KD,10,40,100.94999694824219,-46.79092788696289,25.622690200805664,0.17422613501548767,14.045829772949219,0.0,0.21540287137031555,10.100000381469727,0.3157727122306824,13.684333801269531
