label,family,baseline_E,baseline_I,baseline_ptp,min_activity,max_activity,E_mean_0,I_mean_0,E_ptp_0,crossings_0,I_output_mean_0,E_mean_1,I_mean_1,E_ptp_1,crossings_1,I_output_mean_1,persistent_oscillation,valid_baseline
remote/gate_preserved,remote,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
E_only_counterexample/baseline,E_only_counterexample,0.44821637945651494,0.4232708389868213,0.0,0.05004515444697523,0.4798794764524368,0.4482163794565148,0.4232708389868212,0.0,0,0.4232708389868212,0.4482163794565148,0.4232708389868212,0.0,0,0.4232708389868212,False,True
E_only_counterexample/E_suppressed,E_only_counterexample,0.44821637945651494,0.4232708389868213,0.0,0.04776885806244504,0.4798794764524368,0.28378486787435475,0.2816970958902499,0.4240944171850258,11,0.2816970958902499,0.2838856688667079,0.28273764227845116,0.42409525325544506,11,0.28273764227845116,True,True
equal_circuit/S2/baseline,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
equal_circuit/S2/Syn,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.00820298557723859,0.30467843694915664,0.1026795734291874,0.07652688663285113,0.2964708893283538,9,0.07652688663285113,0.09640335656736537,0.07358412867456864,0.2964753229384356,9,0.07358412867456864,True,True
equal_circuit/S2/CaMKII,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_circuit/S2/hDlx,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.018063531261421188,0.4174309150026483,0.15542567452140058,0.11423832739697597,0.39936473824147456,12,0.11423832739697597,0.1554174971961216,0.11423392287967851,0.3993654980594465,12,0.11423392287967851,True,True
equal_circuit/S2/I_spared,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_circuit/S1/baseline,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
equal_circuit/S1/Syn,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.00820298557723859,0.30467843694915664,0.1026795734291874,0.07652688663285113,0.2964708893283538,9,0.07652688663285113,0.09640335656736537,0.07358412867456864,0.2964753229384356,9,0.07358412867456864,True,True
equal_circuit/S1/CaMKII,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_circuit/S1/hDlx,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.018063531261421188,0.4174309150026483,0.15542567452140058,0.11423832739697597,0.39936473824147456,12,0.11423832739697597,0.1554174971961216,0.11423392287967851,0.3993654980594465,12,0.11423392287967851,True,True
equal_circuit/S1/I_spared,equal_circuit,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_targeting/S2/baseline,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
equal_targeting/S2/Syn,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.00820298557723859,0.30467843694915664,0.1026795734291874,0.07652688663285113,0.2964708893283538,9,0.07652688663285113,0.09640335656736537,0.07358412867456864,0.2964753229384356,9,0.07358412867456864,True,True
equal_targeting/S2/CaMKII,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_targeting/S2/hDlx,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.018063531261421188,0.4174309150026483,0.15542567452140058,0.11423832739697597,0.39936473824147456,12,0.11423832739697597,0.1554174971961216,0.11423392287967851,0.3993654980594465,12,0.11423392287967851,True,True
equal_targeting/S2/I_spared,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_targeting/S1/baseline,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.05001793059774555,0.07962464659693738,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,0.06466445263642731,0.06077193168268301,0.0,0,0.06077193168268301,False,True
equal_targeting/S1/Syn,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.00820298557723859,0.30467843694915664,0.1026795734291874,0.07652688663285113,0.2964708893283538,9,0.07652688663285113,0.09640335656736537,0.07358412867456864,0.2964753229384356,9,0.07358412867456864,True,True
equal_targeting/S1/CaMKII,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
equal_targeting/S1/hDlx,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.018063531261421188,0.4174309150026483,0.15542567452140058,0.11423832739697597,0.39936473824147456,12,0.11423832739697597,0.1554174971961216,0.11423392287967851,0.3993654980594465,12,0.11423392287967851,True,True
equal_targeting/S1/I_spared,equal_targeting,0.06466481848207054,0.06077197099653114,9.929502586020211e-06,0.02887368801761788,0.07962464659693738,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,0.030029706001992715,0.03991336560758453,0.0,0,0.03991336560758453,False,True
